Date,source_sheet,Bird,Feeder Visits
2026-01-01,Southampton daily summaries,Pigeon,9.0
2026-01-02,Southampton daily summaries,Pigeon,4.0
2026-01-03,Southampton daily summaries,Pigeon,12.0
2026-01-04,Southampton daily summaries,Pigeon,10.0
2026-01-05,Southampton daily summaries,Pigeon,8.0
2026-01-06,Southampton daily summaries,Pigeon,9.0
2026-01-07,Southampton daily summaries,Pigeon,7.0
2025-11-02,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,18.0
2025-11-03,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,20.0
2025-11-04,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,17.0
2025-11-05,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,16.0
2025-11-06,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,23.0
2025-11-07,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,9.0
2025-11-09,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,4.0
2025-11-10,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,12.0
2025-11-11,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,7.0
2025-11-12,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,6.0
2025-11-13,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,2.0
2025-11-14,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,11.0
2025-11-15,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,2.0
2025-11-16,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,3.0
2025-11-18,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,1.0
2025-11-20,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,10.0
2025-11-21,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,1.0
2025-11-22,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,4.0
2025-11-23,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,17.0
2025-11-24,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,18.0
2025-11-25,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,2.0
2025-11-26,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,12.0
2025-11-27,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,2.0
2025-11-28,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,3.0
2025-11-29,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,1.0
2025-12-01,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,11.0
2025-12-02,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,4.0
2025-12-03,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,2.0
2025-12-04,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,9.0
2025-12-06,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,4.0
2025-12-07,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,4.0
2025-12-08,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,2.0
2025-12-09,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,9.0
2025-12-10,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,3.0
2025-12-11,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,3.0
2025-12-12,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,10.0
2025-12-13,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,3.0
2025-12-14,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,7.0
2025-12-15,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,4.0
2025-12-16,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,8.0
2025-12-17,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,3.0
2025-12-18,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,8.0
2025-12-19,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,6.0
2025-12-20,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,5.0
2025-12-21,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,2.0
2025-12-22,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,3.0
2025-12-23,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,5.0
2025-12-24,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,9.0
2025-12-25,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,7.0
2025-12-26,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,2.0
2025-12-27,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,7.0
2025-12-28,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,8.0
2025-12-29,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,5.0
2025-12-30,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,4.0
2025-12-31,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,6.0
2026-01-01,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,3.0
2026-01-02,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,6.0
2026-01-03,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,2.0
2026-01-04,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,4.0
2026-01-05,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,6.0
2026-01-06,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,3.0
2026-01-07,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,4.0
2026-01-08,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,1.0
2026-01-09,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,9.0
2026-01-10,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,4.0
2026-01-11,"Auburn, AL 36830 Daily Sum",Tufted Titmouse,5.0
2025-10-31,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-11-01,"Auburn, AL 36830 Daily Sum",Carolina Wren,2.0
2025-11-02,"Auburn, AL 36830 Daily Sum",Carolina Wren,3.0
2025-11-03,"Auburn, AL 36830 Daily Sum",Carolina Wren,2.0
2025-11-04,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-11-05,"Auburn, AL 36830 Daily Sum",Carolina Wren,3.0
2025-11-06,"Auburn, AL 36830 Daily Sum",Carolina Wren,3.0
2025-11-07,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-11-09,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-11-10,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-11-14,"Auburn, AL 36830 Daily Sum",Carolina Wren,2.0
2025-11-16,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-11-18,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-11-20,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-11-22,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-11-23,"Auburn, AL 36830 Daily Sum",Carolina Wren,2.0
2025-11-24,"Auburn, AL 36830 Daily Sum",Carolina Wren,2.0
2025-12-01,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-12-02,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-03,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-04,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-05,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-06,"Auburn, AL 36830 Daily Sum",Carolina Wren,4.0
2025-12-07,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-12-08,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-09,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-10,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-11,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-12,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-13,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-12-14,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-15,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-16,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-12-17,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-12-18,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-12-19,"Auburn, AL 36830 Daily Sum",Carolina Wren,2.0
2025-12-20,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-12-21,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-22,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-12-23,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-12-24,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-25,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-26,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-27,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-28,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2025-12-29,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-30,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-12-31,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2026-01-01,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2026-01-02,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2026-01-03,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2026-01-04,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2026-01-05,"Auburn, AL 36830 Daily Sum",Carolina Wren,2.0
2026-01-06,"Auburn, AL 36830 Daily Sum",Carolina Wren,2.0
2026-01-07,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2026-01-08,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2026-01-09,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2026-01-10,"Auburn, AL 36830 Daily Sum",Carolina Wren,1.0
2026-01-11,"Auburn, AL 36830 Daily Sum",Carolina Wren,
2025-10-30,"Auburn, AL 36830 Daily Sum",Northern Cardinal,8.0
2025-10-31,"Auburn, AL 36830 Daily Sum",Northern Cardinal,23.0
2025-11-01,"Auburn, AL 36830 Daily Sum",Northern Cardinal,25.0
2025-11-02,"Auburn, AL 36830 Daily Sum",Northern Cardinal,22.0
2025-11-03,"Auburn, AL 36830 Daily Sum",Northern Cardinal,36.0
2025-11-04,"Auburn, AL 36830 Daily Sum",Northern Cardinal,22.0
2025-11-05,"Auburn, AL 36830 Daily Sum",Northern Cardinal,17.0
2025-11-06,"Auburn, AL 36830 Daily Sum",Northern Cardinal,12.0
2025-11-07,"Auburn, AL 36830 Daily Sum",Northern Cardinal,17.0
2025-11-08,"Auburn, AL 36830 Daily Sum",Northern Cardinal,12.0
2025-11-09,"Auburn, AL 36830 Daily Sum",Northern Cardinal,8.0
2025-11-10,"Auburn, AL 36830 Daily Sum",Northern Cardinal,13.0
2025-11-11,"Auburn, AL 36830 Daily Sum",Northern Cardinal,10.0
2025-11-12,"Auburn, AL 36830 Daily Sum",Northern Cardinal,16.0
2025-11-13,"Auburn, AL 36830 Daily Sum",Northern Cardinal,8.0
2025-11-14,"Auburn, AL 36830 Daily Sum",Northern Cardinal,8.0
2025-11-15,"Auburn, AL 36830 Daily Sum",Northern Cardinal,1.0
2025-11-16,"Auburn, AL 36830 Daily Sum",Northern Cardinal,3.0
2025-11-17,"Auburn, AL 36830 Daily Sum",Northern Cardinal,9.0
2025-11-18,"Auburn, AL 36830 Daily Sum",Northern Cardinal,17.0
2025-11-19,"Auburn, AL 36830 Daily Sum",Northern Cardinal,6.0
2025-11-20,"Auburn, AL 36830 Daily Sum",Northern Cardinal,12.0
2025-11-21,"Auburn, AL 36830 Daily Sum",Northern Cardinal,7.0
2025-11-22,"Auburn, AL 36830 Daily Sum",Northern Cardinal,3.0
2025-11-23,"Auburn, AL 36830 Daily Sum",Northern Cardinal,10.0
2025-11-24,"Auburn, AL 36830 Daily Sum",Northern Cardinal,8.0
2025-11-25,"Auburn, AL 36830 Daily Sum",Northern Cardinal,2.0
2025-11-26,"Auburn, AL 36830 Daily Sum",Northern Cardinal,5.0
2025-11-27,"Auburn, AL 36830 Daily Sum",Northern Cardinal,7.0
2025-11-28,"Auburn, AL 36830 Daily Sum",Northern Cardinal,6.0
2025-11-29,"Auburn, AL 36830 Daily Sum",Northern Cardinal,4.0
2025-11-30,"Auburn, AL 36830 Daily Sum",Northern Cardinal,8.0
2025-12-01,"Auburn, AL 36830 Daily Sum",Northern Cardinal,13.0
2025-12-02,"Auburn, AL 36830 Daily Sum",Northern Cardinal,3.0
2025-12-03,"Auburn, AL 36830 Daily Sum",Northern Cardinal,20.0
2025-12-04,"Auburn, AL 36830 Daily Sum",Northern Cardinal,14.0
2025-12-05,"Auburn, AL 36830 Daily Sum",Northern Cardinal,20.0
2025-12-06,"Auburn, AL 36830 Daily Sum",Northern Cardinal,15.0
2025-12-07,"Auburn, AL 36830 Daily Sum",Northern Cardinal,8.0
2025-12-08,"Auburn, AL 36830 Daily Sum",Northern Cardinal,9.0
2025-12-09,"Auburn, AL 36830 Daily Sum",Northern Cardinal,17.0
2025-12-10,"Auburn, AL 36830 Daily Sum",Northern Cardinal,8.0
2025-12-11,"Auburn, AL 36830 Daily Sum",Northern Cardinal,7.0
2025-12-12,"Auburn, AL 36830 Daily Sum",Northern Cardinal,11.0
2025-12-13,"Auburn, AL 36830 Daily Sum",Northern Cardinal,5.0
2025-12-14,"Auburn, AL 36830 Daily Sum",Northern Cardinal,13.0
2025-12-15,"Auburn, AL 36830 Daily Sum",Northern Cardinal,14.0
2025-12-16,"Auburn, AL 36830 Daily Sum",Northern Cardinal,12.0
2025-12-17,"Auburn, AL 36830 Daily Sum",Northern Cardinal,20.0
2025-12-18,"Auburn, AL 36830 Daily Sum",Northern Cardinal,15.0
2025-12-19,"Auburn, AL 36830 Daily Sum",Northern Cardinal,16.0
2025-12-20,"Auburn, AL 36830 Daily Sum",Northern Cardinal,25.0
2025-12-21,"Auburn, AL 36830 Daily Sum",Northern Cardinal,9.0
2025-12-22,"Auburn, AL 36830 Daily Sum",Northern Cardinal,21.0
2025-12-23,"Auburn, AL 36830 Daily Sum",Northern Cardinal,26.0
2025-12-24,"Auburn, AL 36830 Daily Sum",Northern Cardinal,15.0
2025-12-25,"Auburn, AL 36830 Daily Sum",Northern Cardinal,12.0
2025-12-26,"Auburn, AL 36830 Daily Sum",Northern Cardinal,13.0
2025-12-27,"Auburn, AL 36830 Daily Sum",Northern Cardinal,16.0
2025-12-28,"Auburn, AL 36830 Daily Sum",Northern Cardinal,9.0
2025-12-29,"Auburn, AL 36830 Daily Sum",Northern Cardinal,7.0
2025-12-30,"Auburn, AL 36830 Daily Sum",Northern Cardinal,18.0
2025-12-31,"Auburn, AL 36830 Daily Sum",Northern Cardinal,26.0
2026-01-01,"Auburn, AL 36830 Daily Sum",Northern Cardinal,12.0
2026-01-02,"Auburn, AL 36830 Daily Sum",Northern Cardinal,44.0
2026-01-03,"Auburn, AL 36830 Daily Sum",Northern Cardinal,21.0
2026-01-04,"Auburn, AL 36830 Daily Sum",Northern Cardinal,9.0
2026-01-05,"Auburn, AL 36830 Daily Sum",Northern Cardinal,47.0
2026-01-06,"Auburn, AL 36830 Daily Sum",Northern Cardinal,31.0
2026-01-07,"Auburn, AL 36830 Daily Sum",Northern Cardinal,10.0
2026-01-08,"Auburn, AL 36830 Daily Sum",Northern Cardinal,22.0
2026-01-09,"Auburn, AL 36830 Daily Sum",Northern Cardinal,21.0
2026-01-10,"Auburn, AL 36830 Daily Sum",Northern Cardinal,33.0
2026-01-11,"Auburn, AL 36830 Daily Sum",Northern Cardinal,17.0
2025-11-02,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,1.0
2025-11-05,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,1.0
2025-11-06,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,1.0
2025-11-07,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,1.0
2025-11-11,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,1.0
2025-11-14,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,1.0
2025-11-24,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,1.0
2025-12-02,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-03,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-04,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-05,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-06,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-07,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-08,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-09,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-10,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-11,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-12,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-13,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-14,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-15,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-16,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-17,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-18,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-19,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-20,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-21,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-22,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-23,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-24,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-25,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-26,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-27,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-28,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,1.0
2025-12-29,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-30,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-12-31,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2026-01-01,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2026-01-02,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2026-01-03,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2026-01-04,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2026-01-05,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2026-01-06,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2026-01-07,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2026-01-08,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2026-01-09,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2026-01-10,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2026-01-11,"Auburn, AL 36830 Daily Sum",White-breasted Nuthatch,
2025-11-02,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,3.0
2025-11-04,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,3.0
2025-11-05,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,1.0
2025-11-10,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,1.0
2025-11-12,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,1.0
2025-11-14,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,3.0
2025-11-23,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,1.0
2025-11-24,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,1.0
2025-11-25,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,2.0
2025-11-27,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,1.0
2025-11-28,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,1.0
2025-12-02,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-03,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-04,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-05,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-06,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-07,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-08,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-09,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-10,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-11,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-12,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,1.0
2025-12-13,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,1.0
2025-12-14,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-15,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,3.0
2025-12-16,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-17,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-18,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,1.0
2025-12-19,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-20,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-21,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-22,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-23,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-24,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,2.0
2025-12-25,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,2.0
2025-12-26,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-27,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
2025-12-28,"Auburn, AL 36830 Daily Sum",Eastern Bluebird,
